amenity_id,property_id,amenity
A030171,P07542,CLUBHOUSE
A030172,P07542,GARDEN
A030173,P07542,SECURITY
A030174,P07543,SECURITY
A030175,P07543,POWER_BACKUP
A030176,P07543,LIFT
A030177,P07543,CLUBHOUSE
A030178,P07544,PARKING
A030179,P07544,GYM
A030180,P07544,GARDEN
A030181,P07545,LIFT
A030182,P07545,CLUBHOUSE
A030183,P07545,WIFI
A030184,P07546,GARDEN
A030185,P07546,SECURITY
A030186,P07546,LIFT
A030187,P07546,GYM
A030188,P07546,POWER_BACKUP
A030189,P07547,PARKING
A030190,P07547,GYM
A030191,P07547,CLUBHOUSE
A030192,P07547,GARDEN
A030193,P07547,POWER_BACKUP
A030194,P07547,WIFI
A030195,P07548,PARKING
A030196,P07548,WIFI
A030197,P07548,AIR_CONDITIONING
A030198,P07549,WIFI
A030199,P07549,CLUBHOUSE
A030200,P07549,GARDEN
A030201,P07549,LIFT
A030202,P07549,AIR_CONDITIONING
A030203,P07549,SWIMMING_POOL
A030204,P07550,PARKING
A030205,P07550,POWER_BACKUP
A030206,P07550,LIFT
A030207,P07550,CLUBHOUSE
A030208,P07551,GARDEN
A030209,P07551,POWER_BACKUP
A030210,P07552,CLUBHOUSE
A030211,P07552,SWIMMING_POOL
A030212,P07552,SECURITY
A030213,P07553,PARKING
A030214,P07553,GYM
A030215,P07554,GYM
A030216,P07554,WIFI
A030217,P07554,SECURITY
A030218,P07554,LIFT
A030219,P07554,POWER_BACKUP
A030220,P07555,LIFT
A030221,P07555,SECURITY
A030222,P07556,POWER_BACKUP
A030223,P07556,PARKING
A030224,P07556,SECURITY
A030225,P07556,AIR_CONDITIONING
A030226,P07557,POWER_BACKUP
A030227,P07557,AIR_CONDITIONING
A030228,P07557,PARKING
A030229,P07557,SWIMMING_POOL
A030230,P07558,LIFT
A030231,P07558,SWIMMING_POOL
A030232,P07559,SECURITY
A030233,P07559,AIR_CONDITIONING
A030234,P07559,CLUBHOUSE
A030235,P07559,GYM
A030236,P07559,SWIMMING_POOL
A030237,P07560,AIR_CONDITIONING
A030238,P07560,POWER_BACKUP
A030239,P07560,WIFI
A030240,P07560,CLUBHOUSE
A030241,P07561,PARKING
A030242,P07561,WIFI
A030243,P07561,SWIMMING_POOL
A030244,P07562,POWER_BACKUP
A030245,P07562,AIR_CONDITIONING
A030246,P07563,LIFT
A030247,P07563,GYM
A030248,P07563,SWIMMING_POOL
A030249,P07563,GARDEN
A030250,P07563,AIR_CONDITIONING
A030251,P07564,AIR_CONDITIONING
A030252,P07564,CLUBHOUSE
A030253,P07564,GARDEN
A030254,P07564,POWER_BACKUP
A030255,P07564,SECURITY
A030256,P07565,GARDEN
A030257,P07565,AIR_CONDITIONING
A030258,P07565,SWIMMING_POOL
A030259,P07566,CLUBHOUSE
A030260,P07566,AIR_CONDITIONING
A030261,P07566,GYM
A030262,P07567,WIFI
A030263,P07567,SECURITY
A030264,P07567,SWIMMING_POOL
A030265,P07567,GARDEN
A030266,P07568,PARKING
A030267,P07568,SECURITY
A030268,P07568,GYM
A030269,P07568,GARDEN
A030270,P07569,SWIMMING_POOL
A030271,P07569,WIFI
A030272,P07569,PARKING
A030273,P07570,GARDEN
A030274,P07570,GYM
A030275,P07570,LIFT
A030276,P07570,SECURITY
A030277,P07571,LIFT
A030278,P07571,GYM
A030279,P07571,AIR_CONDITIONING
A030280,P07571,PARKING
A030281,P07572,SWIMMING_POOL
A030282,P07572,WIFI
A030283,P07572,CLUBHOUSE
A030284,P07573,POWER_BACKUP
A030285,P07573,SECURITY
A030286,P07573,SWIMMING_POOL
A030287,P07573,AIR_CONDITIONING
A030288,P07573,WIFI
A030289,P07573,CLUBHOUSE
A030290,P07574,GYM
A030291,P07574,WIFI
A030292,P07575,LIFT
A030293,P07575,GARDEN
A030294,P07576,SECURITY
A030295,P07576,LIFT
A030296,P07576,AIR_CONDITIONING
A030297,P07576,SWIMMING_POOL
A030298,P07577,SWIMMING_POOL
A030299,P07577,CLUBHOUSE
A030300,P07577,GYM
A030301,P07577,PARKING
A030302,P07578,PARKING
A030303,P07578,AIR_CONDITIONING
A030304,P07578,SWIMMING_POOL
A030305,P07578,POWER_BACKUP
A030306,P07579,WIFI
A030307,P07579,SWIMMING_POOL
A030308,P07580,GARDEN
A030309,P07580,CLUBHOUSE
A030310,P07581,GARDEN
A030311,P07581,GYM
A030312,P07582,GARDEN
A030313,P07582,SWIMMING_POOL
A030314,P07582,GYM
A030315,P07582,CLUBHOUSE
A030316,P07582,LIFT
A030317,P07582,AIR_CONDITIONING
A030318,P07583,AIR_CONDITIONING
A030319,P07583,GARDEN
A030320,P07583,PARKING
A030321,P07583,SECURITY
A030322,P07583,POWER_BACKUP
A030323,P07583,LIFT
A030324,P07584,SECURITY
A030325,P07584,PARKING
A030326,P07584,GYM
A030327,P07585,GARDEN
A030328,P07585,LIFT
A030329,P07585,CLUBHOUSE
A030330,P07585,POWER_BACKUP
A030331,P07585,PARKING
A030332,P07586,SECURITY
A030333,P07586,WIFI
A030334,P07587,SECURITY
A030335,P07587,CLUBHOUSE
A030336,P07587,GYM
A030337,P07587,WIFI
A030338,P07587,SWIMMING_POOL
A030339,P07587,GARDEN
A030340,P07588,LIFT
A030341,P07588,AIR_CONDITIONING
A030342,P07588,GYM
A030343,P07588,CLUBHOUSE
A030344,P07588,SWIMMING_POOL
A030345,P07589,SECURITY
A030346,P07589,AIR_CONDITIONING
A030347,P07589,GARDEN
A030348,P07589,GYM
A030349,P07590,WIFI
A030350,P07590,CLUBHOUSE
A030351,P07590,SWIMMING_POOL
A030352,P07590,LIFT
A030353,P07590,PARKING
A030354,P07591,POWER_BACKUP
A030355,P07591,GARDEN
A030356,P07591,PARKING
A030357,P07591,WIFI
A030358,P07592,WIFI
A030359,P07592,AIR_CONDITIONING
A030360,P07592,CLUBHOUSE
A030361,P07593,SWIMMING_POOL
A030362,P07593,POWER_BACKUP
A030363,P07593,AIR_CONDITIONING
A030364,P07593,CLUBHOUSE
A030365,P07594,GYM
A030366,P07594,SECURITY
A030367,P07594,SWIMMING_POOL
A030368,P07594,LIFT
A030369,P07594,WIFI
A030370,P07594,CLUBHOUSE
A030371,P07595,WIFI
A030372,P07595,SECURITY
A030373,P07595,GYM
A030374,P07595,GARDEN
A030375,P07595,CLUBHOUSE
A030376,P07595,AIR_CONDITIONING
A030377,P07596,LIFT
A030378,P07596,SECURITY
A030379,P07596,GARDEN
A030380,P07596,SWIMMING_POOL
A030381,P07596,AIR_CONDITIONING
A030382,P07596,PARKING
A030383,P07597,WIFI
A030384,P07597,LIFT
A030385,P07597,PARKING
A030386,P07597,SECURITY
A030387,P07598,WIFI
A030388,P07598,SECURITY
A030389,P07598,AIR_CONDITIONING
A030390,P07598,POWER_BACKUP
A030391,P07598,PARKING
A030392,P07599,LIFT
A030393,P07599,GYM
A030394,P07600,GARDEN
A030395,P07600,GYM
A030396,P07600,LIFT
A030397,P07600,WIFI
A030398,P07600,AIR_CONDITIONING
A030399,P07600,POWER_BACKUP
A030400,P07601,GARDEN
A030401,P07601,SWIMMING_POOL
A030402,P07602,SWIMMING_POOL
A030403,P07602,GYM
A030404,P07602,SECURITY
A030405,P07603,WIFI
A030406,P07603,SWIMMING_POOL
A030407,P07604,GARDEN
A030408,P07604,GYM
A030409,P07605,SECURITY
A030410,P07605,PARKING
A030411,P07605,CLUBHOUSE
A030412,P07606,WIFI
A030413,P07606,SWIMMING_POOL
A030414,P07607,GYM
A030415,P07607,SWIMMING_POOL
A030416,P07607,WIFI
A030417,P07607,CLUBHOUSE
A030418,P07607,LIFT
A030419,P07608,SECURITY
A030420,P07608,WIFI
A030421,P07608,PARKING
A030422,P07609,LIFT
A030423,P07609,GYM
A030424,P07609,AIR_CONDITIONING
A030425,P07610,PARKING
A030426,P07610,LIFT
A030427,P07610,SWIMMING_POOL
A030428,P07610,AIR_CONDITIONING
A030429,P07610,CLUBHOUSE
A030430,P07610,GARDEN
A030431,P07611,AIR_CONDITIONING
A030432,P07611,POWER_BACKUP
A030433,P07612,AIR_CONDITIONING
A030434,P07612,GYM
A030435,P07612,SWIMMING_POOL
A030436,P07613,SWIMMING_POOL
A030437,P07613,SECURITY
A030438,P07613,AIR_CONDITIONING
A030439,P07613,POWER_BACKUP
A030440,P07613,GARDEN
A030441,P07614,GARDEN
A030442,P07614,GYM
A030443,P07614,LIFT
A030444,P07614,POWER_BACKUP
A030445,P07614,CLUBHOUSE
A030446,P07614,SWIMMING_POOL
A030447,P07615,AIR_CONDITIONING
A030448,P07615,CLUBHOUSE
A030449,P07615,WIFI
A030450,P07616,GYM
A030451,P07616,PARKING
A030452,P07616,GARDEN
A030453,P07617,PARKING
A030454,P07617,GYM
A030455,P07617,GARDEN
A030456,P07618,SWIMMING_POOL
A030457,P07618,WIFI
A030458,P07618,LIFT
A030459,P07618,SECURITY
A030460,P07618,GYM
A030461,P07619,POWER_BACKUP
A030462,P07619,SECURITY
A030463,P07619,AIR_CONDITIONING
A030464,P07620,GARDEN
A030465,P07620,PARKING
A030466,P07620,WIFI
A030467,P07620,SWIMMING_POOL
A030468,P07620,LIFT
A030469,P07620,GYM
A030470,P07621,WIFI
A030471,P07621,GARDEN
A030472,P07622,GARDEN
A030473,P07622,POWER_BACKUP
A030474,P07622,GYM
A030475,P07623,CLUBHOUSE
A030476,P07623,GYM
A030477,P07623,WIFI
A030478,P07624,CLUBHOUSE
A030479,P07624,PARKING
A030480,P07624,POWER_BACKUP
A030481,P07625,PARKING
A030482,P07625,LIFT
A030483,P07625,AIR_CONDITIONING
A030484,P07625,CLUBHOUSE
A030485,P07626,CLUBHOUSE
A030486,P07626,WIFI
A030487,P07626,PARKING
A030488,P07626,GYM
A030489,P07626,SWIMMING_POOL
A030490,P07627,POWER_BACKUP
A030491,P07627,GYM
A030492,P07627,SECURITY
A030493,P07627,CLUBHOUSE
A030494,P07627,SWIMMING_POOL
A030495,P07628,WIFI
A030496,P07628,POWER_BACKUP
A030497,P07628,GARDEN
A030498,P07628,PARKING
A030499,P07629,POWER_BACKUP
A030500,P07629,SWIMMING_POOL
A030501,P07629,LIFT
A030502,P07630,LIFT
A030503,P07630,SECURITY
A030504,P07630,GARDEN
A030505,P07631,SECURITY
A030506,P07631,GYM
A030507,P07632,SECURITY
A030508,P07632,GYM
A030509,P07632,AIR_CONDITIONING
A030510,P07632,SWIMMING_POOL
A030511,P07632,LIFT
A030512,P07633,WIFI
A030513,P07633,PARKING
A030514,P07633,GARDEN
A030515,P07633,GYM
A030516,P07633,CLUBHOUSE
A030517,P07634,GARDEN
A030518,P07634,WIFI
A030519,P07634,GYM
A030520,P07635,CLUBHOUSE
A030521,P07635,WIFI
A030522,P07635,SECURITY
A030523,P07635,SWIMMING_POOL
A030524,P07635,GYM
A030525,P07636,LIFT
A030526,P07636,GARDEN
A030527,P07637,POWER_BACKUP
A030528,P07637,WIFI
A030529,P07637,SWIMMING_POOL
A030530,P07637,GYM
A030531,P07637,AIR_CONDITIONING
A030532,P07637,CLUBHOUSE
A030533,P07638,PARKING
A030534,P07638,GYM
A030535,P07638,SECURITY
A030536,P07638,WIFI
A030537,P07639,PARKING
A030538,P07639,LIFT
A030539,P07639,POWER_BACKUP
A030540,P07640,SECURITY
A030541,P07640,WIFI
A030542,P07641,LIFT
A030543,P07641,SWIMMING_POOL
A030544,P07641,AIR_CONDITIONING
A030545,P07641,CLUBHOUSE
A030546,P07641,GYM
A030547,P07642,SWIMMING_POOL
A030548,P07642,POWER_BACKUP
A030549,P07643,LIFT
A030550,P07643,GYM
A030551,P07643,AIR_CONDITIONING
A030552,P07643,GARDEN
A030553,P07643,SWIMMING_POOL
A030554,P07644,AIR_CONDITIONING
A030555,P07644,SECURITY
A030556,P07644,GARDEN
A030557,P07644,LIFT
A030558,P07644,WIFI
A030559,P07645,PARKING
A030560,P07645,GYM
A030561,P07645,GARDEN
A030562,P07646,GARDEN
A030563,P07646,AIR_CONDITIONING
A030564,P07646,POWER_BACKUP
A030565,P07647,CLUBHOUSE
A030566,P07647,GARDEN
A030567,P07648,PARKING
A030568,P07648,POWER_BACKUP
A030569,P07648,LIFT
A030570,P07648,GARDEN
A030571,P07648,CLUBHOUSE
A030572,P07649,AIR_CONDITIONING
A030573,P07649,LIFT
A030574,P07649,PARKING
A030575,P07649,SWIMMING_POOL
A030576,P07650,SECURITY
A030577,P07650,GARDEN
A030578,P07650,AIR_CONDITIONING
A030579,P07651,WIFI
A030580,P07651,PARKING
A030581,P07651,AIR_CONDITIONING
A030582,P07651,LIFT
A030583,P07651,POWER_BACKUP
A030584,P07651,SWIMMING_POOL
A030585,P07652,GYM
A030586,P07652,POWER_BACKUP
A030587,P07653,GYM
A030588,P07653,AIR_CONDITIONING
A030589,P07654,GYM
A030590,P07654,AIR_CONDITIONING
A030591,P07655,WIFI
A030592,P07655,PARKING
A030593,P07655,AIR_CONDITIONING
A030594,P07655,LIFT
A030595,P07655,SECURITY
A030596,P07656,LIFT
A030597,P07656,GYM
A030598,P07656,AIR_CONDITIONING
A030599,P07656,SECURITY
A030600,P07656,POWER_BACKUP
A030601,P07656,GARDEN
A030602,P07657,SWIMMING_POOL
A030603,P07657,AIR_CONDITIONING
A030604,P07657,WIFI
A030605,P07657,POWER_BACKUP
A030606,P07658,SECURITY
A030607,P07658,WIFI
A030608,P07658,CLUBHOUSE
A030609,P07658,SWIMMING_POOL
A030610,P07658,LIFT
A030611,P07659,CLUBHOUSE
A030612,P07659,SECURITY
A030613,P07659,POWER_BACKUP
A030614,P07660,GYM
A030615,P07660,WIFI
A030616,P07660,POWER_BACKUP
A030617,P07660,AIR_CONDITIONING
A030618,P07660,PARKING
A030619,P07661,WIFI
A030620,P07661,SECURITY
A030621,P07661,AIR_CONDITIONING
A030622,P07661,POWER_BACKUP
A030623,P07661,GYM
A030624,P07662,POWER_BACKUP
A030625,P07662,CLUBHOUSE
A030626,P07662,GARDEN
A030627,P07662,LIFT
A030628,P07662,SECURITY
A030629,P07663,WIFI
A030630,P07663,SWIMMING_POOL
A030631,P07664,GARDEN
A030632,P07664,AIR_CONDITIONING
A030633,P07664,PARKING
A030634,P07664,CLUBHOUSE
A030635,P07664,LIFT
A030636,P07664,WIFI
A030637,P07665,LIFT
A030638,P07665,CLUBHOUSE
A030639,P07665,GARDEN
A030640,P07666,PARKING
A030641,P07666,AIR_CONDITIONING
A030642,P07666,WIFI
A030643,P07666,SECURITY
A030644,P07666,LIFT
A030645,P07667,WIFI
A030646,P07667,GARDEN
A030647,P07668,PARKING
A030648,P07668,AIR_CONDITIONING
A030649,P07668,WIFI
A030650,P07668,SECURITY
A030651,P07668,POWER_BACKUP
A030652,P07668,LIFT
A030653,P07669,LIFT
A030654,P07669,GARDEN
A030655,P07669,SWIMMING_POOL
A030656,P07669,WIFI
A030657,P07670,WIFI
A030658,P07670,GARDEN
A030659,P07670,PARKING
A030660,P07670,POWER_BACKUP
A030661,P07670,AIR_CONDITIONING
A030662,P07670,SWIMMING_POOL
A030663,P07671,PARKING
A030664,P07671,GYM
A030665,P07672,LIFT
A030666,P07672,GARDEN
A030667,P07672,POWER_BACKUP
A030668,P07672,PARKING
A030669,P07673,PARKING
A030670,P07673,CLUBHOUSE
A030671,P07673,SWIMMING_POOL
A030672,P07673,SECURITY
A030673,P07674,PARKING
A030674,P07674,POWER_BACKUP
A030675,P07674,GARDEN
A030676,P07674,WIFI
A030677,P07675,CLUBHOUSE
A030678,P07675,SWIMMING_POOL
A030679,P07676,CLUBHOUSE
A030680,P07676,AIR_CONDITIONING
A030681,P07676,PARKING
A030682,P07676,GARDEN
A030683,P07677,GYM
A030684,P07677,CLUBHOUSE
A030685,P07677,PARKING
A030686,P07677,AIR_CONDITIONING
A030687,P07677,SWIMMING_POOL
A030688,P07678,GARDEN
A030689,P07678,PARKING
A030690,P07678,SWIMMING_POOL
A030691,P07678,GYM
A030692,P07678,WIFI
A030693,P07678,AIR_CONDITIONING
A030694,P07679,GARDEN
A030695,P07679,POWER_BACKUP
A030696,P07679,PARKING
A030697,P07680,LIFT
A030698,P07680,SECURITY
A030699,P07680,GYM
A030700,P07680,PARKING
A030701,P07680,POWER_BACKUP
A030702,P07681,GARDEN
A030703,P07681,PARKING
A030704,P07681,AIR_CONDITIONING
A030705,P07681,WIFI
A030706,P07681,POWER_BACKUP
A030707,P07682,GARDEN
A030708,P07682,SECURITY
A030709,P07683,SWIMMING_POOL
A030710,P07683,POWER_BACKUP
A030711,P07683,AIR_CONDITIONING
A030712,P07683,WIFI
A030713,P07683,CLUBHOUSE
A030714,P07683,SECURITY
A030715,P07684,GARDEN
A030716,P07684,POWER_BACKUP
A030717,P07684,AIR_CONDITIONING
A030718,P07684,CLUBHOUSE
A030719,P07684,GYM
A030720,P07684,PARKING
A030721,P07685,GARDEN
A030722,P07685,WIFI
A030723,P07685,SECURITY
A030724,P07685,CLUBHOUSE
A030725,P07686,LIFT
A030726,P07686,SECURITY
A030727,P07686,SWIMMING_POOL
A030728,P07686,CLUBHOUSE
A030729,P07686,POWER_BACKUP
A030730,P07686,GARDEN
A030731,P07687,GYM
A030732,P07687,PARKING
A030733,P07687,SWIMMING_POOL
A030734,P07688,PARKING
A030735,P07688,GYM
A030736,P07688,CLUBHOUSE
A030737,P07688,WIFI
A030738,P07688,SECURITY
A030739,P07688,GARDEN
A030740,P07689,GYM
A030741,P07689,CLUBHOUSE
A030742,P07689,SWIMMING_POOL
A030743,P07689,WIFI
A030744,P07689,PARKING
A030745,P07689,SECURITY
A030746,P07690,LIFT
A030747,P07690,CLUBHOUSE
A030748,P07690,SWIMMING_POOL
A030749,P07690,PARKING
A030750,P07690,WIFI
A030751,P07690,GARDEN
A030752,P07691,WIFI
A030753,P07691,GYM
A030754,P07691,GARDEN
A030755,P07691,SECURITY
A030756,P07692,CLUBHOUSE
A030757,P07692,SWIMMING_POOL
A030758,P07692,WIFI
A030759,P07692,GARDEN
A030760,P07692,GYM
A030761,P07692,PARKING
A030762,P07693,GYM
A030763,P07693,SECURITY
A030764,P07694,AIR_CONDITIONING
A030765,P07694,GYM
A030766,P07694,WIFI
A030767,P07694,CLUBHOUSE
A030768,P07694,PARKING
A030769,P07694,LIFT
A030770,P07695,CLUBHOUSE
A030771,P07695,GARDEN
A030772,P07695,WIFI
A030773,P07695,AIR_CONDITIONING
A030774,P07695,GYM
A030775,P07695,SWIMMING_POOL
A030776,P07696,POWER_BACKUP
A030777,P07696,GARDEN
A030778,P07696,LIFT
A030779,P07697,WIFI
A030780,P07697,SECURITY
A030781,P07697,AIR_CONDITIONING
A030782,P07697,CLUBHOUSE
A030783,P07697,PARKING
A030784,P07698,LIFT
A030785,P07698,GYM
A030786,P07698,SECURITY
A030787,P07698,GARDEN
A030788,P07698,WIFI
A030789,P07698,CLUBHOUSE
A030790,P07699,CLUBHOUSE
A030791,P07699,SWIMMING_POOL
A030792,P07699,PARKING
A030793,P07699,SECURITY
A030794,P07699,GARDEN
A030795,P07700,GYM
A030796,P07700,GARDEN
A030797,P07700,PARKING
A030798,P07700,AIR_CONDITIONING
A030799,P07700,CLUBHOUSE
A030800,P07700,WIFI
A030801,P07701,SECURITY
A030802,P07701,PARKING
A030803,P07701,CLUBHOUSE
A030804,P07702,GYM
A030805,P07702,PARKING
A030806,P07702,LIFT
A030807,P07702,GARDEN
A030808,P07703,AIR_CONDITIONING
A030809,P07703,GYM
A030810,P07703,PARKING
A030811,P07703,GARDEN
A030812,P07704,SWIMMING_POOL
A030813,P07704,AIR_CONDITIONING
A030814,P07704,POWER_BACKUP
A030815,P07704,SECURITY
A030816,P07704,CLUBHOUSE
A030817,P07704,WIFI
A030818,P07705,LIFT
A030819,P07705,PARKING
A030820,P07706,SECURITY
A030821,P07706,WIFI
A030822,P07707,GARDEN
A030823,P07707,SECURITY
A030824,P07707,CLUBHOUSE
A030825,P07707,WIFI
A030826,P07708,POWER_BACKUP
A030827,P07708,PARKING
A030828,P07708,GARDEN
A030829,P07708,SECURITY
A030830,P07708,CLUBHOUSE
A030831,P07709,AIR_CONDITIONING
A030832,P07709,CLUBHOUSE
A030833,P07709,GARDEN
A030834,P07709,PARKING
A030835,P07710,SECURITY
A030836,P07710,GYM
A030837,P07710,AIR_CONDITIONING
A030838,P07710,CLUBHOUSE
A030839,P07711,POWER_BACKUP
A030840,P07711,SWIMMING_POOL
A030841,P07711,SECURITY
A030842,P07711,LIFT
A030843,P07712,PARKING
A030844,P07712,GARDEN
A030845,P07712,CLUBHOUSE
A030846,P07712,SWIMMING_POOL
A030847,P07712,GYM
A030848,P07713,CLUBHOUSE
A030849,P07713,WIFI
A030850,P07713,GARDEN
A030851,P07713,SWIMMING_POOL
A030852,P07713,PARKING
A030853,P07714,SECURITY
A030854,P07714,POWER_BACKUP
A030855,P07715,POWER_BACKUP
A030856,P07715,PARKING
A030857,P07715,SWIMMING_POOL
A030858,P07715,CLUBHOUSE
A030859,P07715,LIFT
A030860,P07716,SECURITY
A030861,P07716,GYM
A030862,P07716,WIFI
A030863,P07716,AIR_CONDITIONING
A030864,P07716,CLUBHOUSE
A030865,P07716,LIFT
A030866,P07717,CLUBHOUSE
A030867,P07717,SECURITY
A030868,P07718,SWIMMING_POOL
A030869,P07718,SECURITY
A030870,P07718,POWER_BACKUP
A030871,P07718,LIFT
A030872,P07718,GARDEN
A030873,P07719,POWER_BACKUP
A030874,P07719,GYM
A030875,P07719,AIR_CONDITIONING
A030876,P07720,SWIMMING_POOL
A030877,P07720,GYM
A030878,P07720,GARDEN
A030879,P07720,PARKING
A030880,P07720,CLUBHOUSE
A030881,P07721,GARDEN
A030882,P07721,AIR_CONDITIONING
A030883,P07721,SWIMMING_POOL
A030884,P07721,SECURITY
A030885,P07721,GYM
A030886,P07722,POWER_BACKUP
A030887,P07722,SWIMMING_POOL
A030888,P07723,CLUBHOUSE
A030889,P07723,GYM
A030890,P07723,AIR_CONDITIONING
A030891,P07724,WIFI
A030892,P07724,GYM
A030893,P07724,PARKING
A030894,P07725,PARKING
A030895,P07725,AIR_CONDITIONING
A030896,P07725,GYM
A030897,P07726,AIR_CONDITIONING
A030898,P07726,PARKING
A030899,P07726,LIFT
A030900,P07727,AIR_CONDITIONING
A030901,P07727,GYM
A030902,P07727,SECURITY
A030903,P07727,LIFT
A030904,P07727,PARKING
A030905,P07727,GARDEN
A030906,P07728,LIFT
A030907,P07728,POWER_BACKUP
A030908,P07728,SWIMMING_POOL
A030909,P07729,SWIMMING_POOL
A030910,P07729,GARDEN
A030911,P07729,GYM
A030912,P07729,CLUBHOUSE
A030913,P07730,POWER_BACKUP
A030914,P07730,SECURITY
A030915,P07730,PARKING
A030916,P07731,AIR_CONDITIONING
A030917,P07731,PARKING
A030918,P07732,SWIMMING_POOL
A030919,P07732,LIFT
A030920,P07732,GYM
A030921,P07733,PARKING
A030922,P07733,LIFT
A030923,P07733,CLUBHOUSE
A030924,P07733,WIFI
A030925,P07734,PARKING
A030926,P07734,SECURITY
A030927,P07734,SWIMMING_POOL
A030928,P07735,SWIMMING_POOL
A030929,P07735,GYM
A030930,P07736,LIFT
A030931,P07736,SWIMMING_POOL
A030932,P07736,WIFI
A030933,P07736,SECURITY
A030934,P07736,POWER_BACKUP
A030935,P07736,AIR_CONDITIONING
A030936,P07737,CLUBHOUSE
A030937,P07737,WIFI
A030938,P07737,GYM
A030939,P07737,SECURITY
A030940,P07737,AIR_CONDITIONING
A030941,P07737,POWER_BACKUP
A030942,P07738,WIFI
A030943,P07738,SECURITY
A030944,P07738,AIR_CONDITIONING
A030945,P07739,SWIMMING_POOL
A030946,P07739,AIR_CONDITIONING
A030947,P07739,LIFT
A030948,P07740,SECURITY
A030949,P07740,PARKING
A030950,P07740,POWER_BACKUP
A030951,P07740,CLUBHOUSE
A030952,P07740,SWIMMING_POOL
A030953,P07740,WIFI
A030954,P07741,WIFI
A030955,P07741,AIR_CONDITIONING
A030956,P07741,POWER_BACKUP
A030957,P07741,GARDEN
A030958,P07741,GYM
A030959,P07742,AIR_CONDITIONING
A030960,P07742,GARDEN
A030961,P07742,POWER_BACKUP
A030962,P07742,SECURITY
A030963,P07743,WIFI
A030964,P07743,GARDEN
A030965,P07743,CLUBHOUSE
A030966,P07743,POWER_BACKUP
A030967,P07743,PARKING
A030968,P07743,AIR_CONDITIONING
A030969,P07744,SECURITY
A030970,P07744,GYM
A030971,P07744,AIR_CONDITIONING
A030972,P07744,SWIMMING_POOL
A030973,P07744,LIFT
A030974,P07744,PARKING
A030975,P07745,GYM
A030976,P07745,WIFI
A030977,P07746,CLUBHOUSE
A030978,P07746,POWER_BACKUP
A030979,P07746,SWIMMING_POOL
A030980,P07746,WIFI
A030981,P07746,AIR_CONDITIONING
A030982,P07746,SECURITY
A030983,P07747,WIFI
A030984,P07747,SWIMMING_POOL
A030985,P07747,LIFT
A030986,P07748,SWIMMING_POOL
A030987,P07748,GYM
A030988,P07748,SECURITY
A030989,P07748,CLUBHOUSE
A030990,P07748,POWER_BACKUP
A030991,P07748,AIR_CONDITIONING
A030992,P07749,LIFT
A030993,P07749,PARKING
A030994,P07749,CLUBHOUSE
A030995,P07749,SECURITY
A030996,P07750,PARKING
A030997,P07750,SWIMMING_POOL
A030998,P07750,GYM
A030999,P07750,POWER_BACKUP
A031000,P07750,CLUBHOUSE
A031001,P07751,WIFI
A031002,P07751,SECURITY
A031003,P07752,POWER_BACKUP
A031004,P07752,SECURITY
A031005,P07753,SWIMMING_POOL
A031006,P07753,PARKING
A031007,P07753,POWER_BACKUP
A031008,P07753,SECURITY
A031009,P07753,WIFI
A031010,P07754,GARDEN
A031011,P07754,AIR_CONDITIONING
A031012,P07754,POWER_BACKUP
A031013,P07754,PARKING
A031014,P07754,LIFT
A031015,P07755,AIR_CONDITIONING
A031016,P07755,CLUBHOUSE
A031017,P07756,GARDEN
A031018,P07756,CLUBHOUSE
A031019,P07756,AIR_CONDITIONING
A031020,P07756,SWIMMING_POOL
A031021,P07756,SECURITY
A031022,P07757,PARKING
A031023,P07757,CLUBHOUSE
A031024,P07758,GARDEN
A031025,P07758,LIFT
A031026,P07759,POWER_BACKUP
A031027,P07759,GARDEN
A031028,P07760,PARKING
A031029,P07760,CLUBHOUSE
A031030,P07760,AIR_CONDITIONING
A031031,P07760,GARDEN
A031032,P07760,GYM
A031033,P07761,GARDEN
A031034,P07761,POWER_BACKUP
A031035,P07761,PARKING
A031036,P07761,WIFI
A031037,P07761,CLUBHOUSE
A031038,P07761,GYM
A031039,P07762,GARDEN
A031040,P07762,PARKING
A031041,P07762,SWIMMING_POOL
A031042,P07763,GYM
A031043,P07763,GARDEN
A031044,P07763,SECURITY
A031045,P07763,CLUBHOUSE
A031046,P07763,SWIMMING_POOL
A031047,P07764,WIFI
A031048,P07764,SECURITY
A031049,P07764,PARKING
A031050,P07764,AIR_CONDITIONING
A031051,P07764,GARDEN
A031052,P07765,LIFT
A031053,P07765,GYM
A031054,P07765,POWER_BACKUP
A031055,P07765,PARKING
A031056,P07765,SECURITY
A031057,P07765,SWIMMING_POOL
A031058,P07766,POWER_BACKUP
A031059,P07766,SWIMMING_POOL
A031060,P07766,SECURITY
A031061,P07766,GARDEN
A031062,P07767,PARKING
A031063,P07767,GYM
A031064,P07767,GARDEN
A031065,P07768,WIFI
A031066,P07768,CLUBHOUSE
A031067,P07768,SWIMMING_POOL
A031068,P07769,AIR_CONDITIONING
A031069,P07769,WIFI
A031070,P07769,GARDEN
A031071,P07769,CLUBHOUSE
A031072,P07770,AIR_CONDITIONING
A031073,P07770,CLUBHOUSE
A031074,P07770,PARKING
A031075,P07771,PARKING
A031076,P07771,AIR_CONDITIONING
A031077,P07771,GARDEN
A031078,P07771,POWER_BACKUP
A031079,P07771,CLUBHOUSE
